distrito_id,distrito_nombre,seccion_id,seccion_nombre,anio,Cambiemos/Macrismo,Izquierda,Kirchnerismo,Liberalismo,Peronismo Federal/Tercera Via
5,Corrientes,14,GENERAL PAZ,2019,0.185458316529354,0.0026502275738895,0.273837644754278,0.00345681857463847,0.00812352365040042
5,Corrientes,15,SALADAS,2019,0.317069230147831,0.00581630180143792,0.631553437272801,0.00678568543501091,0.0231844252362873
5,Corrientes,16,SAN MARTÍN,2019,0.0144963519546989,0.000187302624414679,0.0184863334422302,0.000178590874441904,0.000453010998584341
5,Corrientes,17,CONCEPCIÓN,2019,0.294663782224626,0.00829277086713539,0.658103479358212,0.00477735712998017,0.0216333153055706
5,Corrientes,18,MBURUCUYA,2019,0.320640499902363,0.0044913102909588,0.646943956258543,0.00683460261667643,0.0121070103495411
5,Corrientes,19,ITUZAINGO,2019,0.0661185259417847,0.00119953233422919,0.0795183649918766,0.00126786012541946,0.00380358037625837
5,Corrientes,20,SAUCE,2019,0.340020060180542,0.00421263791374122,0.613440320962889,0.00581745235707121,0.0228686058174524
5,Corrientes,21,SAN COSME,2019,0.542107001321004,0.00701783355350066,0.404805151915456,0.00825627476882431,0.0244385733157199
5,Corrientes,22,GENERAL ALVEAR,2019,0.0402448618349887,0.000368767823778149,0.0601583243190088,0.000737535647556299,0.0019667617268168
5,Corrientes,23,SAN MIGUEL,2019,0.00983330704106852,0.000215596571488668,0.0295419887469107,0.000157753588894147,0.000489036125571857
5,Corrientes,24,ITATI,2019,0.399280575539568,0.00513874614594039,0.567660157588215,0.0039397053785543,0.0186707776635834
5,Corrientes,25,BERÓN DE ASTRADA,2019,0.435774946921444,0.00849256900212314,0.535031847133758,0.00424628450106157,0.0106157112526539
6,Chaco,1,SAN FERNANDO,2019,0.29965847305093,0.00950231205988623,0.346710028375888,0.0117461735342022,0.0386778601210455
6,Chaco,2,PRIMERO DE MAYO,2019,0.342574924233921,0.00774497698956112,0.581546750477046,0.00920417555281176,0.0399595914244023
6,Chaco,3,LIBERTAD,2019,0.294396302715194,0.0125938763720393,0.628307336799538,0.0102830733679954,0.0370883882149047
6,Chaco,4,GENERAL DONOVAN,2019,0.255747999594855,0.00901448394611567,0.667882102704345,0.00911577028258888,0.031398764306695
6,Chaco,5,SARGENTO CABRAL,2019,0.245569202868684,0.00807847663012118,0.701755832165526,0.00560547358008408,0.0234935289753524
6,Chaco,6,PCIA. DE LA PLAZA,2019,0.29872029250457,0.00572821450335162,0.640097501523461,0.00609384521633151,0.0304692260816575
6,Chaco,7,BERMEJO,2019,0.163650955785787,0.00532613453961769,0.463847949803006,0.00518021304538159,0.0258281044797899
6,Chaco,8,LIB. GRAL. SAN MARTÍN,2019,0.291844517970348,0.00808223675902306,0.651529310736746,0.00767812492107191,0.027656403909782
6,Chaco,9,TAPENAGA,2019,0.291666666666667,0.00515463917525773,0.639604810996564,0.00257731958762887,0.013745704467354
6,Chaco,10,SAN LORENZO,2019,0.0165138771745899,0.000488716174140608,0.0533173580949528,0.000378360909012084,0.0018129793556829
6,Chaco,11,MAYOR L. J. FONTANA,2019,0.367948817976125,0.00902447270552131,0.545941587995111,0.00977867935814413,0.0373462328678058
6,Chaco,12,O'HIGGINS,2019,0.249147010829254,0.00682391336596944,0.705310784750037,0.00511793502447708,0.0195074914701083
6,Chaco,13,COMANDANTE FERNÁNDEZ,2019,0.420653479112684,0.00973266763572015,0.503602351008026,0.0112020476521519,0.0319629653036719
6,Chaco,14,QUITILIPI,2019,0.332969052704784,0.00943817992151408,0.57980229496796,0.00938850529034822,0.051363568625503
6,Chaco,15,25 DE MAYO,2019,0.0951929441651609,0.0022720360663363,0.228545360216112,0.00295185788146054,0.00873034331001664
6,Chaco,16,MAIPÚ,2019,0.0321635326734949,0.000732621780414578,0.0652033384568974,0.000675161248617356,0.00193929294815624
6,Chaco,17,INDEPENDENCIA,2019,0.256467864923747,0.00531045751633987,0.58973311546841,0.00456154684095861,0.0179738562091503
6,Chaco,18,GENERAL BELGRANO,2019,0.00964806379287606,0.000233339082267244,0.0283506984954702,0.000228266493522304,0.000953646684048737
6,Chaco,19,9 DE JULIO,2019,0.385783185355694,0.00553545982681136,0.553874821878768,0.00690562315027951,0.0347473418831525
6,Chaco,20,CHACABUCO,2019,0.134118384143303,0.00206467413746458,0.149952298907859,0.00186532628970938,0.0089279357530365
6,Chaco,21,12 DE OCTUBRE,2019,0.30961145194274,0.00402181322426721,0.636605316973415,0.00606680299931834,0.0294478527607362
6,Chaco,22,2 DE ABRIL,2019,0.384615384615385,0.00588593464582911,0.547188958798458,0.00466815506393343,0.0215141059468236
6,Chaco,23,FRAY J. STA. MARÍA DE ORO,2019,0.362365161805833,0.0042615528033027,0.554001864429351,0.00812358503129578,0.0185111199893461
6,Chaco,24,ALMIRANTE BROWN,2019,0.0180805680024897,0.000280916669650259,0.0364310363346434,0.000192785949759982,0.000823471413974778
6,Chaco,25,GENERAL GÜEMES,2019,0.160517470491675,0.00385627556736757,0.41262148570833,0.00342635295343808,0.0123244482659788
7,Chubut,1,RAWSON,2019,0.159612333019339,0.0241754490222978,0.257426806678594,0.0131118936381396,0.0483445760129475
7,Chubut,2,BIEDMA,2019,0.293634304752279,0.0450895614576899,0.497688434686582,0.029311022516705,0.0822804948808655
7,Chubut,3,TELSEN,2019,0.236714975845411,0.0289855072463768,0.584541062801932,0,0.0917874396135266
7,Chubut,4,GASTRE,2019,0.13353115727003,0.0267062314540059,0.697329376854599,0.0207715133531157,0.0712166172106825
7,Chubut,5,CUSHAMEN,2019,0.21463443677066,0.036258633007859,0.634853536556323,0.0150035722791141,0.0460228625863301
7,Chubut,6,FUTALEUFÚ,2019,0.306379636571347,0.0443397236799829,0.490735782371211,0.0217414587126486,0.0837885116561351
7,Chubut,7,LANGUIÑEO,2019,0.239907727797001,0.0322952710495963,0.637831603229527,0.013840830449827,0.0576701268742791
7,Chubut,8,TEHUELCHES,2019,0.211124053581829,0.0186371578334304,0.681712288875946,0.0093185789167152,0.0454280722189866
7,Chubut,9,PASO DE INDIOS,2019,0.341085271317829,0.0717054263565892,0.467054263565892,0.0213178294573643,0.0794573643410853
7,Chubut,10,MÁRTIRES,2019,0.206982543640898,0.0324189526184539,0.630922693266833,0.00748129675810474,0.0822942643391521
7,Chubut,11,F. AMEGUINO,2019,0.234993614303959,0.0319284802043423,0.564495530012771,0.0114942528735632,0.0319284802043423
7,Chubut,12,GAIMAN,2019,0.350321082115043,0.0333378876895751,0.480530127066539,0.0198114496515917,0.0781527531083482
7,Chubut,13,RÍO SENGUER,2019,0.260384376937384,0.0257284562926224,0.634841909485431,0.0102293862368258,0.0381277123372598
7,Chubut,14,SARMIENTO,2019,0.0886863000462127,0.00625971516195438,0.157039028693862,0.00495735831617863,0.0178548922404739
7,Chubut,15,ESCALANTE,2019,0.302400629673357,0.0348506712143076,0.541842669115396,0.0257378984651712,0.0672963400236128
8,Entre Ríos,1,PARANÁ,2019,0.468464986860411,0.0190869816371195,0.399240100560568,0.0197012472439407,0.0765431897877326
8,Entre Ríos,3,LA PAZ,2019,0.245269595228725,0.00681178287063668,0.37849293088311,0.00709939148073022,0.0288970966667676
8,Entre Ríos,4,DIAMANTE,2019,0.509648875082369,0.0125200037654147,0.379114499984311,0.0197370485424707,0.0669616241488594
8,Entre Ríos,5,VICTORIA,2019,0.454174986755777,0.0150780390398957,0.428257060189902,0.0141000040751457,0.0788540690329679
8,Entre Ríos,6,NOGOYÁ,2019,0.442644368957408,0.0149688304901265,0.446377244391355,0.0128037627384374,0.0723431259098884
8,Entre Ríos,7,GUALEGUAY,2019,0.471706515990759,0.0160046761488574,0.41826481476327,0.0144181256436663,0.0624878225290172
8,Entre Ríos,8,TALA,2019,0.4417593040116,0.0143386499113904,0.452553568551635,0.0138016218248214,0.0625100692766232
8,Entre Ríos,9,URUGUAY,2019,0.461091585093096,0.0231649577366602,0.416838527899614,0.0157870276236675,0.0677520550730531
8,Entre Ríos,10,GUALEGUAYCHÚ,2019,0.485365883945313,0.0176329612199029,0.397561187617191,0.016527796749078,0.0667320659125057
8,Entre Ríos,11,ISLAS DEL IBICUY,2019,0.359822202948829,0.0166955767562879,0.550195143104944,0.00867302688638335,0.0466175195143105
8,Entre Ríos,12,VILLAGUAY,2019,0.423637240713941,0.0163048721659431,0.47586428686284,0.0137642707830841,0.0512622608136356
8,Entre Ríos,13,CONCORDIA,2019,0.379859233093436,0.0155477841104289,0.522925273737899,0.0147990239691335,0.0464759824173501
8,Entre Ríos,14,FEDERAL,2019,0.348577505982451,0.00925285828237171,0.586812018080298,0.0112735974474874,0.0321722946024993
8,Entre Ríos,15,COLÓN,2019,0.0807806282984001,0.00335042535834984,0.0776299798558277,0.00308405613731333,0.0122779562821516
8,Entre Ríos,16,FELICIANO,2019,0.340511307767945,0.0079646017699115,0.602261553588987,0.00511307767944936,0.0317600786627335
8,Entre Ríos,17,FEDERACIÓN,2019,0.4774017622759,0.0117417227976639,0.432225636433935,0.0152418550701044,0.0440772471052685
8,Entre Ríos,18,SAN SALVADOR,2019,0.482100961174601,0.00862786649511845,0.439567093014455,0.0103685764020283,0.0445016271853478
9,Formosa,1,FORMOSA,2019,0.35200931400764,0.013153419496625,0.555301920360002,0.0113612579142902,0.0479566741667103
9,Formosa,2,LAISHI,2019,0.229816054798738,0.00554144539367352,0.72662202724544,0.00415608404525514,0.0241668590779651
9,Formosa,3,PILCOMAYO,2019,0.228901353894502,0.00557271016425792,0.730609709305512,0.00652281156931173,0.019732875335733
9,Formosa,4,PIRANÉ,2019,0.255144132776861,0.00698825584781132,0.689313792099389,0.0066000194118218,0.0223478598466466
9,Formosa,5,PILAGAS,2019,0.179824913661553,0.00505983455144165,0.784033410971006,0.00465826038069231,0.014536984981126
9,Formosa,6,PATIÑO,2019,0.236947171059887,0.00723502812396603,0.724230726811514,0.00348516598654461,0.0163670453292158
9,Formosa,7,BERMEJO,2019,0.0626368014008463,0.00113089158032978,0.252699547643368,0.00145921494236101,0.00386691959725668
9,Formosa,8,MATACOS,2019,0.182140090738077,0.00497952860462543,0.778466305189775,0.00542215336948102,0.0162664601084431
9,Formosa,9,RAMÓN LISTA,2019,0.25501141842172,0.00304491245876681,0.727353463587922,0.00177619893428064,0.00761228114691703
10,Jujuy,1,GENERAL BELGRANO,2019,0.433848370177236,0.0184287149103674,0.326755876594061,0.0204729681745782,0.0558644198480252
10,Jujuy,2,PALPALÁ,2019,0.415650773374802,0.0255755185915415,0.426425258948655,0.0280469856432757,0.0781150204104301
10,Jujuy,3,SAN ANTONIO,2019,0.483113909559244,0.0137378362907842,0.406124785346308,0.0137378362907842,0.0549513451631368
10,Jujuy,4,EL CARMEN,2019,0.410006849642385,0.019131210475174,0.462589801997547,0.016455071124775,0.0618060754735014
10,Jujuy,5,SAN PEDRO,2019,0.166648104837213,0.00834354233953298,0.259058172773509,0.0072762371459331,0.0236848943831904
10,Jujuy,6,SANTA BÁRBARA,2019,0.331411600279525,0.00987071977638015,0.603074772886094,0.00532844164919637,0.0321453529000699
10,Jujuy,7,LEDESMA,2019,0.341428130545483,0.0187292647172286,0.561376437003318,0.0122675719466091,0.0483758969215338
10,Jujuy,8,VALLE GRANDE,2019,0.615883306320908,0.00162074554294976,0.376012965964344,0.00162074554294976,0.00486223662884927
10,Jujuy,9,TUMBAYA,2019,0.408950182943991,0.0149169715733183,0.506895581198987,0.0104137348719392,0.0478468899521531
10,Jujuy,10,TILCARA,2019,0.314029561424764,0.0203537678701236,0.572570874727405,0.0157499394233099,0.0499151926338745
10,Jujuy,11,HUMAHUACA,2019,0.264089002370965,0.0374794820353821,0.578424220317345,0.0185117636330476,0.0742294364399052
10,Jujuy,12,COCHINOCA,2019,0.282035254406801,0.0296287035879485,0.566070758844856,0.0177522190273784,0.0647580947618452
10,Jujuy,13,RINCONADA,2019,0.284629981024668,0.0132827324478178,0.620493358633776,0.0104364326375712,0.0464895635673624
10,Jujuy,14,SANTA CATALINA,2019,0.262540021344717,0.0112059765208111,0.663287086446105,0.012273212379936,0.028281750266809
10,Jujuy,15,YAVI,2019,0.271967526265521,0.0249920407513531,0.582696593441579,0.0220471187519898,0.0678923909582935
10,Jujuy,16,SUSQUES,2019,0.339301310043668,0.0519650655021834,0.532751091703057,0.011353711790393,0.0458515283842795
11,La Pampa,1,ATREUCO,2019,0.431651855723994,0.0145060115002614,0.468374281233665,0.0138525875588082,0.0610297961317303
11,La Pampa,2,CAPITAL,2019,0.00875912892689345,0.000660406129511793,0.0144722128504057,0.000476612120238851,0.00182099715800686
11,La Pampa,3,CALEU CALEU,2019,0.245801526717557,0.0114503816793893,0.661068702290076,0.0175572519083969,0.049618320610687
11,La Pampa,4,CATRILÓ,2019,0.389679715302491,0.0197706603400554,0.512060102807434,0.00652431791221827,0.0585211546065639
11,La Pampa,5,CHALILEO,2019,0.270161290322581,0.0268817204301075,0.590725806451613,0.0147849462365591,0.0678763440860215
11,La Pampa,6,CHAPALEUFU,2019,0.427762736893921,0.0124292394782181,0.474772335712528,0.00959881860694068,0.0543933054393306
11,La Pampa,7,CHICAL-CO,2019,0.22200956937799,0.0296650717703349,0.614354066985646,0.0172248803827751,0.0641148325358852
11,La Pampa,8,CONHELO,2019,0.371248647053036,0.0145626291449375,0.522089934074584,0.0150546098592935,0.0622847584374693
11,La Pampa,9,CURACO,2019,0.204301075268817,0.0199692780337942,0.680491551459293,0.00614439324116743,0.0629800307219662
11,La Pampa,10,GUATRACHE,2019,0.528400471936626,0.015843586718355,0.360020225855385,0.0165177818978594,0.0643856396426766
11,La Pampa,11,HUCAL,2019,0.484972170686456,0.0163265306122449,0.394619666048237,0.0161410018552876,0.0788497217068646
11,La Pampa,12,LOVENTUE,2019,0.31843853820598,0.018936877076412,0.588205980066445,0.00863787375415283,0.0513289036544851
11,La Pampa,13,LIHUEL CALEL,2019,0.394736842105263,0.0263157894736842,0.478947368421053,0.00526315789473684,0.0789473684210526
11,La Pampa,14,LIMAY MAHUIDA,2019,0.40785498489426,0.0120845921450151,0.528700906344411,0,0.0422960725075529
11,La Pampa,15,MARACO,2019,0.411322499026859,0.0223092643051771,0.446890813546127,0.0182220708446866,0.0721097703386532
11,La Pampa,16,PUELEN,2019,0.286340946906671,0.0242020874300408,0.548479806383301,0.0114959915292694,0.0809257298441991
11,La Pampa,17,QUEMU QUEMU,2019,0.450983899821109,0.0252236135957066,0.428443649373882,0.0123434704830054,0.0658318425760286
11,La Pampa,18,RANCUL,2019,0.391192411924119,0.012059620596206,0.526422764227642,0.00758807588075881,0.0495934959349594
11,La Pampa,19,REALICÓ,2019,0.443164362519201,0.0128861580474484,0.451783580815839,0.0108380269670592,0.0598224953063663
11,La Pampa,20,TOAY,2019,0.338702036949313,0.0204642349597347,0.548839412600663,0.0118427285646613,0.064613927048792
11,La Pampa,21,TRENEL,2019,0.338544336237827,0.0105074320861097,0.558431573552025,0.0151204510507432,0.0540748334187596
11,La Pampa,22,UTRACÁN,2019,0.437826961770624,0.0208249496981891,0.441649899396378,0.0158953722334004,0.0665995975855131
12,La Rioja,1,CAPITAL,2019,0.0173392520651964,0.000468877302213337,0.0131823398634841,0.000742174205781519,0.00174328065308384
12,La Rioja,2,SANAGASTA,2019,0.275742574257426,0.00891089108910891,0.662871287128713,0.0133663366336634,0.0366336633663366
12,La Rioja,3,CASTRO BARROS,2019,0.346828179789608,0.0066942939113803,0.592923175007969,0.0114759324195091,0.0357029008606949
12,La Rioja,4,ARAUCO,2019,0.360035603026257,0.00445037828215398,0.594718884438511,0.00741729713692331,0.0244770805518469
12,La Rioja,5,SAN BLAS DE LOS SAUCES,2019,0.320392317123008,0.00367797302819779,0.656722517368206,0.00490396403759706,0.0126685737637924
12,La Rioja,6,CHILECITO,2019,0.493810595567867,0.0130713296398892,0.422177977839335,0.00900277008310249,0.049255540166205
12,La Rioja,7,FAMATINA,2019,0.37874339401057,0.00704638872577804,0.549618320610687,0.0111567821491486,0.046095126247798
12,La Rioja,8,FELIPE VARELA,2019,0.297797208676644,0.0080712964519926,0.653270556583151,0.00571716832016143,0.0307718177232218
12,La Rioja,9,GENERAL LAMADRID,2019,0.038600583090379,0.000699708454810496,0.102857142857143,0.00174927113702624,0.00279883381924198
12,La Rioja,10,VINCHINA,2019,0.262962962962963,0.00432098765432099,0.702469135802469,0.00308641975308642,0.0203703703703704
12,La Rioja,11,INDEPENDENCIA,2019,0.0253948801742919,0.000476579520697168,0.0763208061002179,6.8082788671024e-05,0.00204248366013072
12,La Rioja,12,CHAMICAL,2019,0.421407624633431,0.00791788856304985,0.509090909090909,0.0101173020527859,0.0395894428152493
12,La Rioja,13,ANGEL VICENTE PEÑALOZA,2019,0.255927051671733,0.00060790273556231,0.710638297872341,0.00851063829787234,0.0194528875379939
12,La Rioja,14,GENERAL BELGRANO,2019,0.00900384502226866,0.000116669541133622,0.0100690886587061,8.11614199190415e-05,0.000492041108259189
12,La Rioja,15,JUAN FACUNDO QUIROGA,2019,0.25994575045208,0.00406871609403255,0.700723327305606,0.0027124773960217,0.0235081374321881
12,La Rioja,16,GENERAL ORTIZ DE OCAMPO,2019,0.191903019213175,0.000686184812442818,0.782936870997255,0.00526075022872827,0.0155535224153705
12,La Rioja,17,ROSARIO VERA PEÑALOZA,2019,0.212027661150901,0.0106199061496666,0.724376389231909,0.0114843171153371,0.0296369473944184
12,La Rioja,18,GENERAL SAN MARTÍN,2019,0.00319548325136055,3.78335904077297e-05,0.0052501382381188,1.16411047408399e-05,0.000177526847297809
13,Mendoza,1,CAPITAL,2019,0.0178515916782198,0.000600369208647085,0.00803610760384177,0.000362431473195541,0.00144235939942453
13,Mendoza,2,GODOY CRUZ,2019,0.578110103899042,0.0243669914521628,0.309459175594228,0.0134034611469291,0.0636724998788114
13,Mendoza,3,GUAYMALLÉN,2019,0.549205099341788,0.0240826896310796,0.335017217764519,0.0125986347782208,0.0648840781425886
13,Mendoza,4,LAS HERAS,2019,0.434727820723502,0.02364020898888,0.372827024119203,0.0110684519642449,0.0646273793118695
13,Mendoza,5,LAVALLE,2019,0.202432824981845,0.0152051561365287,0.330768881626725,0.00478848946986202,0.0390795206971678
13,Mendoza,6,MAIPÚ,2019,0.409643313748869,0.0198238834700415,0.325786850157298,0.010464999353569,0.0623662246994096
13,Mendoza,7,LUJÁN,2019,0.307888638455922,0.013713850353957,0.179207009301292,0.00601885654423669,0.0366401066632805
13,Mendoza,8,TUPUNGATO,2019,0.417560029105021,0.0287654620422023,0.436963376182391,0.0120300751879699,0.0699975745816153
13,Mendoza,9,SAN MARTÍN,2019,0.152385930523794,0.00793204835021235,0.142193183055646,0.00371556136338887,0.0221931830556463
13,Mendoza,10,JUNÍN,2019,0.125469776263566,0.00616416704717081,0.0929893575919357,0.00290646622879421,0.0177461276386499
13,Mendoza,11,RIVADAVIA,2019,0.142414331738748,0.00610172800937226,0.118340980832438,0.00283120179634873,0.0186712877086791
13,Mendoza,12,TUNUYÁN,2019,0.457666748707851,0.0272889490524243,0.405396258921979,0.0120600541471819,0.0691914841250308
13,Mendoza,13,SAN CARLOS,2019,0.394888029077266,0.0212607964982218,0.332239027631219,0.0093406808144761,0.0644467893852347
13,Mendoza,14,SANTA ROSA,2019,0.184169196942729,0.00994660245000524,0.352319128887028,0.00528740446026594,0.0328761386242278
13,Mendoza,15,LA PAZ,2019,0.0455632587569253,0.00133208198359117,0.0576579576761224,0.000756864763404075,0.00467742423783718
13,Mendoza,16,SAN RAFAEL,2019,0.425363116954636,0.0162886349555999,0.429372891856543,0.0158067735939974,0.0674605906243547
13,Mendoza,17,MALARGUE,2019,0.412469466092823,0.0217517738746074,0.424624869140398,0.016517389787135,0.0779341630801442
13,Mendoza,18,GENERAL ALVEAR,2019,0.283189104140033,0.0101779919362769,0.337078375454814,0.0112842954076114,0.0425312223424132
14,Misiones,1,CAPITAL,2019,0.035614785436148,0.00107440305621076,0.0355565901386227,0.00139226724459263,0.00357090765511257
14,Misiones,2,APÓSTOLES,2019,0.370709725873076,0.00829891100262862,0.549004881712355,0.0108524220803605,0.0324821629740894
14,Misiones,3,CANDELARIA,2019,0.277408269593172,0.00897904888593282,0.654971732623878,0.00875734397516905,0.0317038022392196
14,Misiones,4,LEANDRO N. ALEM,2019,0.24311408880244,0.00458660519174891,0.430588574310208,0.00835674663208703,0.0225488077227865
14,Misiones,5,CONCEPCIÓN DE LA SIERRA,2019,0.305483480366719,0.00588133540909877,0.648330738626535,0.00605431586230756,0.0204116934786369
14,Misiones,6,SAN JAVIER,2019,0.0574234661292383,0.000553513390766261,0.127421621084602,0.000808981109581459,0.00354816276132219
14,Misiones,7,SAN IGNACIO,2019,0.293983286908078,0.00688022284122563,0.639025069637883,0.00818941504178273,0.0263788300835655
14,Misiones,8,OBERÁ,2019,0.328274042503842,0.00650894436229741,0.580687715635963,0.0124090342408164,0.0301672900176858
14,Misiones,9,L. GENERAL SAN MARTÍN,2019,0.376913117094386,0.00816705952657614,0.550048139172006,0.00919624182464062,0.0337306198333389
14,Misiones,10,CAINGUAS,2019,0.230914973620544,0.0068207654414551,0.689363686711167,0.00836563966537441,0.0263794560876789
14,Misiones,11,25 DE MAYO,2019,0.0555664883625239,0.00134175358248207,0.23165822852747,0.00198579530207346,0.00459774227597188
14,Misiones,12,MONTECARLO,2019,0.296318817531222,0.0110856447916179,0.608213667617756,0.00977594836054072,0.0433135319706254
14,Misiones,13,GUARANÍ,2019,0.21417914039563,0.00404293208836694,0.743081291813063,0.0052461856860952,0.017928478606151
14,Misiones,14,EL DORADO,2019,0.305020829631385,0.0138008647752177,0.604039566427768,0.011826492132125,0.0347687022448617
14,Misiones,15,SAN PEDRO,2019,0.0201674277016743,0.000798158666518172,0.11706017745109,0.000668225860340795,0.00251512789100494
14,Misiones,16,IGUAZÚ,2019,0.331845122046323,0.0122436247368011,0.581884114481791,0.0123606020432036,0.0356390860173126
14,Misiones,17,GRAL. MANUEL BELGRANO,2019,0.215491516753346,0.0044760849177253,0.7304544291926,0.00537130190127036,0.0170091226873561
15,Neuquén,1,CONFLUENCIA,2019,0.380922859579712,0.0399171898659032,0.463939643285203,0.0215854909431112,0.0653463635304771
15,Neuquén,2,ZAPALA,2019,0.387896601100309,0.0341774059838722,0.460283367246967,0.0198959981912729,0.0676765393021328
15,Neuquén,3,AÑELO,2019,0.261163145284252,0.0267915486822043,0.622086691352647,0.0152472228272707,0.0497712916575909
15,Neuquén,4,PEHUENCHES,2019,0.347473784556721,0.0238322211630124,0.48685823233011,0.0183848563257524,0.060670025874983
15,Neuquén,5,CHOS MALAL,2019,0.302713987473904,0.0298538622129436,0.571085594989562,0.0163883089770355,0.0544885177453027
15,Neuquén,6,MINAS,2019,0.110394265232975,0.0181600955794504,0.397849462365591,0.00800477897252091,0.0287933094384707
15,Neuquén,7,ÑORQUÍN,2019,0.2,0.02557781201849,0.686594761171032,0.0157164869029276,0.0520801232665639
15,Neuquén,8,LONCOPUÉ,2019,0.25844930417495,0.0253479125248509,0.621272365805169,0.0144135188866799,0.0616302186878728
15,Neuquén,9,PICUNCHES,2019,0.373539982030548,0.0172955974842767,0.525381850853549,0.0125786163522013,0.0408805031446541
15,Neuquén,10,ALUMINÉ,2019,0.305524025728339,0.0378357926598562,0.56848278471434,0.0147559591373439,0.0450245932652289
15,Neuquén,11,CATAN LIL,2019,0.141908713692946,0.0265560165975104,0.769294605809129,0.0116182572614108,0.0348547717842324
15,Neuquén,12,PICÚN LEUFÚ,2019,0.209538461538462,0.0212307692307692,0.684923076923077,0.0107692307692308,0.0553846153846154
15,Neuquén,13,COLLON CURÁ,2019,0.276357267950963,0.0294220665499124,0.601751313485114,0.0164623467600701,0.0444833625218914
15,Neuquén,14,HUILICHES,2019,0.363711834701596,0.0355133290286874,0.503090120837561,0.0127294530024905,0.0611567198597915
15,Neuquén,15,LÁCAR,2019,0.486003217651115,0.04389795449322,0.368329119742588,0.0215122960239025,0.0587451160652724
15,Neuquén,16,LOS LAGOS,2019,0.476196201009858,0.0328203895167108,0.384948304880981,0.0180331810531378,0.0597499398893965
16,Río Negro,1,ADOLFO ALSINA,2019,0.240174758042396,0.0199639512558285,0.436444496689001,0.0169468281023471,0.0540731162572
16,Río Negro,2,CONESA,2019,0.292525453190961,0.0148994288552272,0.600446982865657,0.0111745716414204,0.0548795629500869
16,Río Negro,3,SAN ANTONIO OESTE,2019,0.253265071570369,0.0181276773586877,0.613102079197576,0.0168216487305402,0.0497858113049838
16,Río Negro,4,VALCHETA,2019,0.222026741731175,0.0130190007037298,0.673469387755102,0.0133708655876144,0.0394088669950739
16,Río Negro,5,NUEVE DE JULIO,2019,0.00349309504467912,0.000584890333062551,0.0268074735987002,0.000276198212835093,0.00128350934199838
16,Río Negro,6,25 DE MAYO,2019,0.0234896327173194,0.00223625597080344,0.118002755067356,0.00146698391684706,0.00511655366119828
16,Río Negro,7,ÑORQUINCO,2019,0.130190796857464,0.0190796857463524,0.7665544332211,0.0123456790123457,0.0325476992143659
16,Río Negro,8,PILCANIYEU,2019,0.274404036888812,0.0222724899947799,0.596311118844615,0.0201844440577693,0.0586392900643814
16,Río Negro,9,BARILOCHE,2019,0.289401943372962,0.0351232424238996,0.558329468456953,0.0207232786217662,0.0686175808513286
16,Río Negro,10,PICHI MAHUIDA,2019,0.313849013735413,0.0147681503666219,0.566250129092224,0.0163172570484354,0.068986884230094
16,Río Negro,11,AVELLANEDA,2019,0.0241395840072333,0.0014575725571045,0.0531702203117023,0.00119645661773016,0.00442727921088425
16,Río Negro,12,GENERAL ROCA,2019,0.267090504011573,0.0234942112289709,0.510364840674648,0.0189396053247249,0.0562350022107654
16,Río Negro,13,EL CUY,2019,0.180900621118012,0.0209627329192547,0.739130434782609,0.0046583850931677,0.0329968944099379
17,Salta,1,CAPITAL,2019,0.0536704289803742,0.00260626534993053,0.042703930318866,0.00275875176243354,0.0161536149592854
17,Salta,2,LA CALDERA,2019,0.479621749408983,0.0152245862884161,0.349787234042553,0.0161702127659574,0.120567375886525
17,Salta,3,GENERAL GÜEMES,2019,0.10341593058704,0.00698298548685479,0.227976237004612,0.00618828004898512,0.0384064201777014
17,Salta,4,METÁN,2019,0.333630723062574,0.0136258566851859,0.534733768603755,0.018978871811509,0.0824445435743542
17,Salta,5,ANTA,2019,0.27296392711045,0.00877029874798562,0.635676211726788,0.00681790008677327,0.0590678071154085
17,Salta,6,RIVADAVIA,2019,0.0127648149956068,0.000650850987666374,0.103534120863028,0.000520680790133099,0.00507663770379772
17,Salta,7,ORÁN,2019,0.262815764603714,0.0178411790248014,0.599307808229675,0.0154529897065209,0.0774437434548287
17,Salta,8,SAN MARTÍN,2019,0.0736360666448873,0.00549275835783513,0.265904388544049,0.00429924861156485,0.0182772514428836
17,Salta,9,IRUYA,2019,0.112364243943191,0.012531328320802,0.776106934001671,0.006265664160401,0.0802005012531328
17,Salta,10,SANTA VICTORIA,2019,0.152462121212121,0.0208333333333333,0.724431818181818,0.0113636363636364,0.0852272727272727
17,Salta,11,CERRILLOS,2019,0.377913795631139,0.0154669403313297,0.435236768802228,0.0166031373698871,0.134657674827738
17,Salta,12,CHICOANA,2019,0.402225427570575,0.0159351603818944,0.43553815509307,0.0122261144309362,0.1211621677313
17,Salta,13,LA VIÑA,2019,0.331101863578795,0.00904649900488511,0.500995114890537,0.0108557988058621,0.139858874615524
17,Salta,14,GUACHIPAS,2019,0.360922659430122,0.0122116689280868,0.424242424242424,0.00768882858435097,0.185888738127544
17,Salta,15,ROSARIO DE LA FRONTERA,2019,0.294977219691077,0.0127236359595511,0.582509167685298,0.0130570063340371,0.0885098344260473
17,Salta,16,LA CANDELARIA,2019,0.254747225647349,0.0120838471023428,0.566954377311961,0.00961775585696671,0.151171393341554
